time_s,bpf_hz,rpm,bpf_hz_smooth,rpm_smooth
70.784,54.6875,1093.75,56.640625,1132.8125
70.912,56.640625,1132.8125,56.640625,1132.8125
71.04,50.78125,1015.625,54.6875,1093.75
71.168,66.40625,1328.125,54.6875,1093.75
71.296,66.40625,1328.125,56.640625,1132.8125
71.424,54.6875,1093.75,64.453125,1289.0625
71.552,54.6875,1093.75,64.453125,1289.0625
71.68,64.453125,1289.0625,64.453125,1289.0625
71.80799999999999,64.453125,1289.0625,56.640625,1132.8125
71.93599999999999,82.03125,1640.625,64.453125,1289.0625
72.064,56.640625,1132.8125,64.453125,1289.0625
72.192,56.640625,1132.8125,56.640625,1132.8125
72.32,107.421875,2148.4375,56.640625,1132.8125
72.448,50.78125,1015.625,56.640625,1132.8125
72.576,54.6875,1093.75,56.640625,1132.8125
72.704,56.640625,1132.8125,62.5,1250.0
72.832,66.40625,1328.125,62.5,1250.0
72.96,62.5,1250.0,62.5,1250.0
73.088,62.5,1250.0,66.40625,1328.125
73.216,134.765625,2695.3125,66.40625,1328.125
73.344,134.765625,2695.3125,62.5,1250.0
73.472,134.765625,2695.3125,62.5,1250.0
73.6,50.78125,1015.625,50.78125,1015.625
73.728,50.78125,1015.625,50.78125,1015.625
73.856,50.78125,1015.625,50.78125,1015.625
73.984,50.78125,1015.625,50.78125,1015.625
74.112,52.734375,1054.6875,52.734375,1054.6875
74.24,52.734375,1054.6875,52.734375,1054.6875
74.368,52.734375,1054.6875,52.734375,1054.6875
74.496,54.6875,1093.75,54.6875,1093.75
74.624,66.40625,1328.125,54.6875,1093.75
74.752,64.453125,1289.0625,54.6875,1093.75
74.88,54.6875,1093.75,54.6875,1093.75
75.008,54.6875,1093.75,56.640625,1132.8125
75.136,54.6875,1093.75,56.640625,1132.8125
75.264,56.640625,1132.8125,56.640625,1132.8125
75.392,56.640625,1132.8125,56.640625,1132.8125
75.52,134.765625,2695.3125,62.5,1250.0
75.648,62.5,1250.0,62.5,1250.0
75.776,64.453125,1289.0625,62.5,1250.0
75.904,62.5,1250.0,62.5,1250.0
76.032,62.5,1250.0,62.5,1250.0
76.16,50.78125,1015.625,62.5,1250.0
76.288,50.78125,1015.625,62.5,1250.0
76.416,107.421875,2148.4375,54.6875,1093.75
76.544,54.6875,1093.75,54.6875,1093.75
76.672,62.5,1250.0,56.640625,1132.8125
76.8,50.78125,1015.625,62.5,1250.0
76.928,56.640625,1132.8125,62.5,1250.0
77.056,74.21875,1484.375,62.5,1250.0
77.184,74.21875,1484.375,74.21875,1484.375
77.312,74.21875,1484.375,74.21875,1484.375
77.44,52.734375,1054.6875,74.21875,1484.375
77.568,140.625,2812.5,74.21875,1484.375
77.696,76.171875,1523.4375,74.21875,1484.375
77.824,54.6875,1093.75,76.171875,1523.4375
77.952,64.453125,1289.0625,140.625,2812.5
78.08,146.484375,2929.6875,144.53125,2890.625
78.208,146.484375,2929.6875,144.53125,2890.625
78.336,144.53125,2890.625,144.53125,2890.625
78.464,144.53125,2890.625,146.484375,2929.6875
78.592,52.734375,1054.6875,144.53125,2890.625
78.72,146.484375,2929.6875,144.53125,2890.625
78.848,146.484375,2929.6875,144.53125,2890.625
78.976,142.578125,2851.5625,144.53125,2890.625
79.104,144.53125,2890.625,144.53125,2890.625
79.232,144.53125,2890.625,142.578125,2851.5625
79.36,50.78125,1015.625,50.78125,1015.625
79.488,50.78125,1015.625,50.78125,1015.625
79.616,50.78125,1015.625,50.78125,1015.625
79.744,50.78125,1015.625,50.78125,1015.625
79.872,138.671875,2773.4375,50.78125,1015.625
80.0,50.78125,1015.625,50.78125,1015.625
80.128,50.78125,1015.625,50.78125,1015.625
80.256,50.78125,1015.625,50.78125,1015.625
80.384,50.78125,1015.625,50.78125,1015.625
80.512,50.78125,1015.625,50.78125,1015.625
80.64,50.78125,1015.625,50.78125,1015.625
80.768,50.78125,1015.625,50.78125,1015.625
80.896,50.78125,1015.625,50.78125,1015.625
81.024,50.78125,1015.625,50.78125,1015.625
81.152,50.78125,1015.625,50.78125,1015.625
81.28,54.6875,1093.75,50.78125,1015.625
81.408,54.6875,1093.75,50.78125,1015.625
81.536,64.453125,1289.0625,50.78125,1015.625
81.664,50.78125,1015.625,50.78125,1015.625
81.792,50.78125,1015.625,50.78125,1015.625
81.92,50.78125,1015.625,50.78125,1015.625
82.048,50.78125,1015.625,50.78125,1015.625
82.176,50.78125,1015.625,50.78125,1015.625
82.304,62.5,1250.0,50.78125,1015.625
82.432,50.78125,1015.625,50.78125,1015.625
82.56,50.78125,1015.625,50.78125,1015.625
82.688,50.78125,1015.625,50.78125,1015.625
82.816,50.78125,1015.625,50.78125,1015.625
82.944,66.40625,1328.125,50.78125,1015.625
83.072,52.734375,1054.6875,50.78125,1015.625
83.2,52.734375,1054.6875,52.734375,1054.6875
83.328,50.78125,1015.625,52.734375,1054.6875
83.456,50.78125,1015.625,52.734375,1054.6875
83.584,52.734375,1054.6875,50.78125,1015.625
83.712,50.78125,1015.625,50.78125,1015.625
83.84,52.734375,1054.6875,50.78125,1015.625
83.968,50.78125,1015.625,52.734375,1054.6875
84.096,50.78125,1015.625,52.734375,1054.6875
84.224,52.734375,1054.6875,52.734375,1054.6875
84.352,52.734375,1054.6875,52.734375,1054.6875
84.48,54.6875,1093.75,52.734375,1054.6875
84.608,50.78125,1015.625,52.734375,1054.6875
84.736,52.734375,1054.6875,52.734375,1054.6875
84.864,52.734375,1054.6875,52.734375,1054.6875
84.992,50.78125,1015.625,52.734375,1054.6875
85.12,52.734375,1054.6875,52.734375,1054.6875
85.248,52.734375,1054.6875,52.734375,1054.6875
85.376,52.734375,1054.6875,52.734375,1054.6875
85.504,52.734375,1054.6875,52.734375,1054.6875
85.632,52.734375,1054.6875,52.734375,1054.6875
85.76,50.78125,1015.625,52.734375,1054.6875
85.888,52.734375,1054.6875,52.734375,1054.6875
86.016,52.734375,1054.6875,52.734375,1054.6875
86.144,52.734375,1054.6875,52.734375,1054.6875
86.272,52.734375,1054.6875,52.734375,1054.6875
86.4,62.5,1250.0,52.734375,1054.6875
86.528,58.59375,1171.875,52.734375,1054.6875
86.656,52.734375,1054.6875,58.59375,1171.875
86.784,52.734375,1054.6875,62.5,1250.0
86.912,62.5,1250.0,62.5,1250.0
87.04,64.453125,1289.0625,62.5,1250.0
87.168,64.453125,1289.0625,62.5,1250.0
87.296,62.5,1250.0,62.5,1250.0
87.424,50.78125,1015.625,60.546875,1210.9375
87.552,50.78125,1015.625,60.546875,1210.9375
87.68,60.546875,1210.9375,52.734375,1054.6875
87.80799999999999,50.78125,1015.625,52.734375,1054.6875
87.93599999999999,60.546875,1210.9375,54.6875,1093.75
88.064,52.734375,1054.6875,54.6875,1093.75
88.192,54.6875,1093.75,54.6875,1093.75
88.32,54.6875,1093.75,54.6875,1093.75
88.448,54.6875,1093.75,54.6875,1093.75
88.576,54.6875,1093.75,54.6875,1093.75
88.704,50.78125,1015.625,54.6875,1093.75
88.832,54.6875,1093.75,50.78125,1015.625
88.96,50.78125,1015.625,50.78125,1015.625
89.088,50.78125,1015.625,50.78125,1015.625
89.216,50.78125,1015.625,52.734375,1054.6875
89.344,60.546875,1210.9375,50.78125,1015.625
89.472,70.3125,1406.25,52.734375,1054.6875
89.6,52.734375,1054.6875,54.6875,1093.75
89.728,50.78125,1015.625,54.6875,1093.75
89.856,56.640625,1132.8125,54.6875,1093.75
89.984,54.6875,1093.75,54.6875,1093.75
90.112,54.6875,1093.75,54.6875,1093.75
90.24,54.6875,1093.75,54.6875,1093.75
90.368,54.6875,1093.75,54.6875,1093.75
90.496,56.640625,1132.8125,54.6875,1093.75
90.624,50.78125,1015.625,54.6875,1093.75
90.752,50.78125,1015.625,54.6875,1093.75
90.88,52.734375,1054.6875,52.734375,1054.6875
91.008,54.6875,1093.75,52.734375,1054.6875
91.136,66.40625,1328.125,52.734375,1054.6875
91.264,52.734375,1054.6875,52.734375,1054.6875
91.392,50.78125,1015.625,52.734375,1054.6875
91.52,50.78125,1015.625,52.734375,1054.6875
91.648,52.734375,1054.6875,52.734375,1054.6875
91.776,54.6875,1093.75,54.6875,1093.75
91.904,58.59375,1171.875,54.6875,1093.75
92.032,56.640625,1132.8125,54.6875,1093.75
92.16,56.640625,1132.8125,54.6875,1093.75
92.288,54.6875,1093.75,56.640625,1132.8125
92.416,52.734375,1054.6875,56.640625,1132.8125
92.544,52.734375,1054.6875,54.6875,1093.75
92.672,56.640625,1132.8125,54.6875,1093.75
92.8,56.640625,1132.8125,54.6875,1093.75
92.928,54.6875,1093.75,56.640625,1132.8125
93.056,72.265625,1445.3125,56.640625,1132.8125
93.184,52.734375,1054.6875,56.640625,1132.8125
93.312,56.640625,1132.8125,56.640625,1132.8125
93.44,56.640625,1132.8125,56.640625,1132.8125
93.568,58.59375,1171.875,56.640625,1132.8125
93.696,56.640625,1132.8125,56.640625,1132.8125
93.824,58.59375,1171.875,58.59375,1171.875
93.952,56.640625,1132.8125,58.59375,1171.875
94.08,58.59375,1171.875,58.59375,1171.875
94.208,107.421875,2148.4375,58.59375,1171.875
94.336,58.59375,1171.875,56.640625,1132.8125
94.464,54.6875,1093.75,54.6875,1093.75
94.592,54.6875,1093.75,54.6875,1093.75
94.72,54.6875,1093.75,54.6875,1093.75
94.848,52.734375,1054.6875,54.6875,1093.75
94.976,52.734375,1054.6875,54.6875,1093.75
95.104,58.59375,1171.875,54.6875,1093.75
95.232,58.59375,1171.875,54.6875,1093.75
95.36,54.6875,1093.75,54.6875,1093.75
95.488,54.6875,1093.75,54.6875,1093.75
95.616,54.6875,1093.75,54.6875,1093.75
95.744,54.6875,1093.75,54.6875,1093.75
95.872,56.640625,1132.8125,54.6875,1093.75
96.0,52.734375,1054.6875,54.6875,1093.75
96.128,56.640625,1132.8125,54.6875,1093.75
96.256,54.6875,1093.75,54.6875,1093.75
96.384,54.6875,1093.75,54.6875,1093.75
96.512,50.78125,1015.625,56.640625,1132.8125
96.64,60.546875,1210.9375,58.59375,1171.875
96.768,58.59375,1171.875,60.546875,1210.9375
96.896,70.3125,1406.25,60.546875,1210.9375
97.024,62.5,1250.0,60.546875,1210.9375
97.152,62.5,1250.0,58.59375,1171.875
97.28,54.6875,1093.75,54.6875,1093.75
97.408,54.6875,1093.75,54.6875,1093.75
97.536,52.734375,1054.6875,52.734375,1054.6875
97.664,52.734375,1054.6875,52.734375,1054.6875
97.792,52.734375,1054.6875,52.734375,1054.6875
97.92,52.734375,1054.6875,52.734375,1054.6875
98.048,52.734375,1054.6875,52.734375,1054.6875
98.176,56.640625,1132.8125,52.734375,1054.6875
98.304,54.6875,1093.75,52.734375,1054.6875
98.432,54.6875,1093.75,54.6875,1093.75
98.56,52.734375,1054.6875,54.6875,1093.75
98.688,52.734375,1054.6875,54.6875,1093.75
98.816,54.6875,1093.75,54.6875,1093.75
98.944,54.6875,1093.75,54.6875,1093.75
99.072,60.546875,1210.9375,54.6875,1093.75
99.2,60.546875,1210.9375,54.6875,1093.75
99.328,52.734375,1054.6875,60.546875,1210.9375
99.456,50.78125,1015.625,60.546875,1210.9375
99.584,80.078125,1601.5625,60.546875,1210.9375
99.712,82.03125,1640.625,54.6875,1093.75
99.84,64.453125,1289.0625,54.6875,1093.75
99.968,54.6875,1093.75,64.453125,1289.0625
100.096,54.6875,1093.75,54.6875,1093.75
100.224,52.734375,1054.6875,54.6875,1093.75
100.352,107.421875,2148.4375,54.6875,1093.75
100.48,50.78125,1015.625,60.546875,1210.9375
100.608,60.546875,1210.9375,60.546875,1210.9375
100.736,60.546875,1210.9375,60.546875,1210.9375
100.864,60.546875,1210.9375,52.734375,1054.6875
100.992,50.78125,1015.625,60.546875,1210.9375
101.12,52.734375,1054.6875,60.546875,1210.9375
101.248,52.734375,1054.6875,54.6875,1093.75
101.376,60.546875,1210.9375,52.734375,1054.6875
101.504,62.5,1250.0,54.6875,1093.75
101.632,54.6875,1093.75,60.546875,1210.9375
101.76,52.734375,1054.6875,60.546875,1210.9375
101.888,60.546875,1210.9375,60.546875,1210.9375
102.016,62.5,1250.0,60.546875,1210.9375
102.144,60.546875,1210.9375,60.546875,1210.9375
102.272,60.546875,1210.9375,60.546875,1210.9375
102.4,52.734375,1054.6875,60.546875,1210.9375
102.528,52.734375,1054.6875,60.546875,1210.9375
102.656,62.5,1250.0,62.5,1250.0
102.784,62.5,1250.0,62.5,1250.0
102.912,62.5,1250.0,62.5,1250.0
103.04,62.5,1250.0,62.5,1250.0
103.168,62.5,1250.0,62.5,1250.0
103.296,62.5,1250.0,62.5,1250.0
103.424,62.5,1250.0,62.5,1250.0
103.552,62.5,1250.0,62.5,1250.0
103.68,54.6875,1093.75,62.5,1250.0
103.80799999999999,52.734375,1054.6875,60.546875,1210.9375
103.93599999999999,52.734375,1054.6875,54.6875,1093.75
104.064,70.3125,1406.25,54.6875,1093.75
104.192,60.546875,1210.9375,54.6875,1093.75
104.32,54.6875,1093.75,54.6875,1093.75
104.448,54.6875,1093.75,54.6875,1093.75
104.576,54.6875,1093.75,54.6875,1093.75
104.704,56.640625,1132.8125,54.6875,1093.75
104.832,50.78125,1015.625,54.6875,1093.75
104.96,52.734375,1054.6875,54.6875,1093.75
105.088,54.6875,1093.75,54.6875,1093.75
105.216,54.6875,1093.75,54.6875,1093.75
105.344,54.6875,1093.75,54.6875,1093.75
105.472,54.6875,1093.75,54.6875,1093.75
105.6,54.6875,1093.75,54.6875,1093.75
105.728,54.6875,1093.75,54.6875,1093.75
105.856,66.40625,1328.125,54.6875,1093.75
105.984,64.453125,1289.0625,54.6875,1093.75
106.112,54.6875,1093.75,54.6875,1093.75
106.24,54.6875,1093.75,54.6875,1093.75
106.368,66.40625,1328.125,54.6875,1093.75
106.496,52.734375,1054.6875,54.6875,1093.75
106.624,54.6875,1093.75,54.6875,1093.75
106.752,54.6875,1093.75,66.40625,1328.125
106.88,68.359375,1367.1875,54.6875,1093.75
107.008,68.359375,1367.1875,66.40625,1328.125
107.136,68.359375,1367.1875,66.40625,1328.125
107.264,52.734375,1054.6875,68.359375,1367.1875
107.392,66.40625,1328.125,68.359375,1367.1875
107.52,66.40625,1328.125,66.40625,1328.125
107.648,68.359375,1367.1875,66.40625,1328.125
107.776,136.71875,2734.375,66.40625,1328.125
107.904,64.453125,1289.0625,64.453125,1289.0625
108.032,54.6875,1093.75,54.6875,1093.75
108.16,52.734375,1054.6875,54.6875,1093.75
108.288,54.6875,1093.75,54.6875,1093.75
108.416,54.6875,1093.75,54.6875,1093.75
108.544,54.6875,1093.75,54.6875,1093.75
108.672,54.6875,1093.75,54.6875,1093.75
108.8,54.6875,1093.75,54.6875,1093.75
108.928,54.6875,1093.75,54.6875,1093.75
109.056,68.359375,1367.1875,54.6875,1093.75
109.184,62.5,1250.0,54.6875,1093.75
109.312,70.3125,1406.25,62.5,1250.0
109.44,54.6875,1093.75,68.359375,1367.1875
109.568,54.6875,1093.75,62.5,1250.0
109.696,68.359375,1367.1875,54.6875,1093.75
109.824,107.421875,2148.4375,54.6875,1093.75
109.952,54.6875,1093.75,54.6875,1093.75
110.08,54.6875,1093.75,60.546875,1210.9375
110.208,52.734375,1054.6875,60.546875,1210.9375
110.336,60.546875,1210.9375,54.6875,1093.75
110.464,146.484375,2929.6875,54.6875,1093.75
110.592,146.484375,2929.6875,54.6875,1093.75
110.72,54.6875,1093.75,60.546875,1210.9375
110.848,52.734375,1054.6875,56.640625,1132.8125
110.976,54.6875,1093.75,56.640625,1132.8125
111.104,80.078125,1601.5625,56.640625,1132.8125
111.232,56.640625,1132.8125,56.640625,1132.8125
111.36,56.640625,1132.8125,56.640625,1132.8125
111.488,132.8125,2656.25,68.359375,1367.1875
111.616,128.90625,2578.125,68.359375,1367.1875
111.744,50.78125,1015.625,68.359375,1367.1875
111.872,68.359375,1367.1875,68.359375,1367.1875
112.0,68.359375,1367.1875,52.734375,1054.6875
112.128,52.734375,1054.6875,52.734375,1054.6875
112.256,50.78125,1015.625,54.6875,1093.75
112.384,52.734375,1054.6875,54.6875,1093.75
112.512,54.6875,1093.75,54.6875,1093.75
112.64,64.453125,1289.0625,64.453125,1289.0625
112.768,68.359375,1367.1875,68.359375,1367.1875
112.896,68.359375,1367.1875,68.359375,1367.1875
113.024,68.359375,1367.1875,68.359375,1367.1875
113.152,68.359375,1367.1875,68.359375,1367.1875
113.28,62.5,1250.0,68.359375,1367.1875
113.408,68.359375,1367.1875,62.5,1250.0
113.536,52.734375,1054.6875,54.6875,1093.75
113.664,52.734375,1054.6875,54.6875,1093.75
113.792,54.6875,1093.75,54.6875,1093.75
113.92,54.6875,1093.75,54.6875,1093.75
114.048,68.359375,1367.1875,68.359375,1367.1875
114.176,68.359375,1367.1875,68.359375,1367.1875
114.304,68.359375,1367.1875,68.359375,1367.1875
114.432,68.359375,1367.1875,68.359375,1367.1875
114.56,68.359375,1367.1875,68.359375,1367.1875
114.688,68.359375,1367.1875,68.359375,1367.1875
114.816,68.359375,1367.1875,68.359375,1367.1875
114.944,68.359375,1367.1875,68.359375,1367.1875
115.072,68.359375,1367.1875,68.359375,1367.1875
115.2,68.359375,1367.1875,68.359375,1367.1875
115.328,68.359375,1367.1875,68.359375,1367.1875
115.456,70.3125,1406.25,68.359375,1367.1875
115.584,68.359375,1367.1875,68.359375,1367.1875
115.712,68.359375,1367.1875,68.359375,1367.1875
115.84,68.359375,1367.1875,68.359375,1367.1875
115.968,68.359375,1367.1875,68.359375,1367.1875
116.096,52.734375,1054.6875,68.359375,1367.1875
116.224,50.78125,1015.625,68.359375,1367.1875
116.352,68.359375,1367.1875,68.359375,1367.1875
116.48,68.359375,1367.1875,68.359375,1367.1875
116.608,70.3125,1406.25,68.359375,1367.1875
116.736,74.21875,1484.375,68.359375,1367.1875
116.864,68.359375,1367.1875,68.359375,1367.1875
116.992,54.6875,1093.75,70.3125,1406.25
117.12,52.734375,1054.6875,70.3125,1406.25
117.248,70.3125,1406.25,70.3125,1406.25
117.376,70.3125,1406.25,70.3125,1406.25
117.504,70.3125,1406.25,70.3125,1406.25
117.632,70.3125,1406.25,70.3125,1406.25
117.76,54.6875,1093.75,70.3125,1406.25
117.888,54.6875,1093.75,70.3125,1406.25
118.016,136.71875,2734.375,70.3125,1406.25
118.144,54.6875,1093.75,70.3125,1406.25
118.272,70.3125,1406.25,70.3125,1406.25
118.4,70.3125,1406.25,70.3125,1406.25
118.528,70.3125,1406.25,70.3125,1406.25
118.656,70.3125,1406.25,70.3125,1406.25
118.784,70.3125,1406.25,70.3125,1406.25
118.912,52.734375,1054.6875,70.3125,1406.25
119.04,70.3125,1406.25,70.3125,1406.25
119.168,70.3125,1406.25,70.3125,1406.25
119.296,70.3125,1406.25,70.3125,1406.25
119.424,70.3125,1406.25,70.3125,1406.25
119.552,142.578125,2851.5625,70.3125,1406.25
119.68,70.3125,1406.25,70.3125,1406.25
119.80799999999999,52.734375,1054.6875,52.734375,1054.6875
119.93599999999999,52.734375,1054.6875,52.734375,1054.6875
120.064,52.734375,1054.6875,52.734375,1054.6875
120.192,52.734375,1054.6875,52.734375,1054.6875
120.32,132.8125,2656.25,52.734375,1054.6875
120.448,54.6875,1093.75,52.734375,1054.6875
120.576,134.765625,2695.3125,54.6875,1093.75
120.704,52.734375,1054.6875,132.8125,2656.25
120.832,52.734375,1054.6875,62.5,1250.0
120.96,138.671875,2773.4375,70.3125,1406.25
121.088,132.8125,2656.25,70.3125,1406.25
121.216,62.5,1250.0,70.3125,1406.25
121.344,70.3125,1406.25,70.3125,1406.25
121.472,70.3125,1406.25,70.3125,1406.25
121.6,52.734375,1054.6875,70.3125,1406.25
121.728,52.734375,1054.6875,70.3125,1406.25
121.856,70.3125,1406.25,70.3125,1406.25
121.984,134.765625,2695.3125,130.859375,2617.1875
122.112,136.71875,2734.375,134.765625,2695.3125
122.24,134.765625,2695.3125,134.765625,2695.3125
122.368,130.859375,2617.1875,134.765625,2695.3125
122.496,134.765625,2695.3125,134.765625,2695.3125
122.624,134.765625,2695.3125,134.765625,2695.3125
122.752,134.765625,2695.3125,130.859375,2617.1875
122.88,52.734375,1054.6875,134.765625,2695.3125
123.008,50.78125,1015.625,62.5,1250.0
123.136,54.6875,1093.75,54.6875,1093.75
123.264,144.53125,2890.625,54.6875,1093.75
123.392,62.5,1250.0,54.6875,1093.75
123.52,54.6875,1093.75,62.5,1250.0
123.648,54.6875,1093.75,82.03125,1640.625
123.776,82.03125,1640.625,82.03125,1640.625
123.904,82.03125,1640.625,82.03125,1640.625
124.032,146.484375,2929.6875,82.03125,1640.625
124.16,144.53125,2890.625,82.03125,1640.625
124.288,144.53125,2890.625,82.03125,1640.625
124.416,52.734375,1054.6875,54.6875,1093.75
124.544,54.6875,1093.75,54.6875,1093.75
124.672,54.6875,1093.75,54.6875,1093.75
124.8,54.6875,1093.75,54.6875,1093.75
124.928,148.4375,2968.75,54.6875,1093.75
125.056,146.484375,2929.6875,146.484375,2929.6875
125.184,52.734375,1054.6875,146.484375,2929.6875
125.312,148.4375,2968.75,146.484375,2929.6875
125.44,148.4375,2968.75,146.484375,2929.6875
125.568,146.484375,2929.6875,62.5,1250.0
125.696,52.734375,1054.6875,62.5,1250.0
125.824,62.5,1250.0,62.5,1250.0
125.952,60.546875,1210.9375,62.5,1250.0
126.08,62.5,1250.0,62.5,1250.0
126.208,72.265625,1445.3125,72.265625,1445.3125
126.336,148.4375,2968.75,72.265625,1445.3125
126.464,148.4375,2968.75,146.484375,2929.6875
126.592,146.484375,2929.6875,146.484375,2929.6875
126.72,60.546875,1210.9375,146.484375,2929.6875
126.848,148.4375,2968.75,146.484375,2929.6875
126.976,146.484375,2929.6875,60.546875,1210.9375
127.104,52.734375,1054.6875,52.734375,1054.6875
127.232,52.734375,1054.6875,52.734375,1054.6875
127.36,52.734375,1054.6875,52.734375,1054.6875
127.488,52.734375,1054.6875,52.734375,1054.6875
127.616,121.09375,2421.875,54.6875,1093.75
127.744,60.546875,1210.9375,54.6875,1093.75
127.87199999999999,54.6875,1093.75,54.6875,1093.75
128.0,54.6875,1093.75,54.6875,1093.75
128.128,52.734375,1054.6875,52.734375,1054.6875
128.256,52.734375,1054.6875,52.734375,1054.6875
128.384,52.734375,1054.6875,52.734375,1054.6875
128.512,52.734375,1054.6875,52.734375,1054.6875
128.64,80.078125,1601.5625,80.078125,1601.5625
128.768,80.078125,1601.5625,80.078125,1601.5625
128.896,80.078125,1601.5625,80.078125,1601.5625
129.024,80.078125,1601.5625,80.078125,1601.5625
129.152,52.734375,1054.6875,52.734375,1054.6875
129.28,52.734375,1054.6875,52.734375,1054.6875
129.408,52.734375,1054.6875,52.734375,1054.6875
129.536,52.734375,1054.6875,52.734375,1054.6875
129.664,60.546875,1210.9375,54.6875,1093.75
129.792,62.5,1250.0,60.546875,1210.9375
129.92,64.453125,1289.0625,62.5,1250.0
130.048,54.6875,1093.75,64.453125,1289.0625
130.176,72.265625,1445.3125,72.265625,1445.3125
130.304,72.265625,1445.3125,72.265625,1445.3125
130.432,80.078125,1601.5625,72.265625,1445.3125
130.56,80.078125,1601.5625,72.265625,1445.3125
130.688,62.5,1250.0,72.265625,1445.3125
130.816,52.734375,1054.6875,62.5,1250.0
130.944,52.734375,1054.6875,62.5,1250.0
131.072,74.21875,1484.375,62.5,1250.0
131.2,52.734375,1054.6875,72.265625,1445.3125
131.328,72.265625,1445.3125,72.265625,1445.3125
131.456,72.265625,1445.3125,72.265625,1445.3125
131.584,72.265625,1445.3125,62.5,1250.0
131.712,56.640625,1132.8125,72.265625,1445.3125
131.84,52.734375,1054.6875,72.265625,1445.3125
131.968,62.5,1250.0,62.5,1250.0
132.096,72.265625,1445.3125,56.640625,1132.8125
132.224,74.21875,1484.375,62.5,1250.0
132.352,52.734375,1054.6875,72.265625,1445.3125
132.48,52.734375,1054.6875,74.21875,1484.375
132.608,80.078125,1601.5625,74.21875,1484.375
132.736,80.078125,1601.5625,80.078125,1601.5625
132.864,80.078125,1601.5625,80.078125,1601.5625
132.992,60.546875,1210.9375,80.078125,1601.5625
133.12,82.03125,1640.625,60.546875,1210.9375
133.248,50.78125,1015.625,60.546875,1210.9375
133.376,50.78125,1015.625,60.546875,1210.9375
133.504,54.6875,1093.75,60.546875,1210.9375
133.632,60.546875,1210.9375,60.546875,1210.9375
133.76,62.5,1250.0,60.546875,1210.9375
133.888,60.546875,1210.9375,60.546875,1210.9375
134.016,62.5,1250.0,60.546875,1210.9375
134.144,52.734375,1054.6875,60.546875,1210.9375
134.272,54.6875,1093.75,54.6875,1093.75
134.4,54.6875,1093.75,54.6875,1093.75
134.528,72.265625,1445.3125,54.6875,1093.75
134.656,52.734375,1054.6875,54.6875,1093.75
134.784,50.78125,1015.625,62.5,1250.0
134.912,62.5,1250.0,62.5,1250.0
135.04,72.265625,1445.3125,52.734375,1054.6875
135.168,72.265625,1445.3125,52.734375,1054.6875
135.296,52.734375,1054.6875,62.5,1250.0
135.424,50.78125,1015.625,60.546875,1210.9375
135.552,50.78125,1015.625,56.640625,1132.8125
135.68,72.265625,1445.3125,54.6875,1093.75
135.808,60.546875,1210.9375,54.6875,1093.75
135.936,56.640625,1132.8125,56.640625,1132.8125
136.064,54.6875,1093.75,60.546875,1210.9375
136.192,52.734375,1054.6875,56.640625,1132.8125
136.32,82.03125,1640.625,54.6875,1093.75
136.448,80.078125,1601.5625,54.6875,1093.75
136.576,50.78125,1015.625,60.546875,1210.9375
136.704,52.734375,1054.6875,60.546875,1210.9375
136.832,60.546875,1210.9375,52.734375,1054.6875
136.96,60.546875,1210.9375,52.734375,1054.6875
137.088,52.734375,1054.6875,60.546875,1210.9375
137.216,52.734375,1054.6875,60.546875,1210.9375
137.344,82.03125,1640.625,60.546875,1210.9375
137.472,72.265625,1445.3125,72.265625,1445.3125
137.6,50.78125,1015.625,72.265625,1445.3125
137.728,72.265625,1445.3125,72.265625,1445.3125
137.856,72.265625,1445.3125,72.265625,1445.3125
137.984,72.265625,1445.3125,72.265625,1445.3125
138.112,72.265625,1445.3125,72.265625,1445.3125
138.24,72.265625,1445.3125,72.265625,1445.3125
138.368,72.265625,1445.3125,72.265625,1445.3125
138.496,72.265625,1445.3125,72.265625,1445.3125
138.624,72.265625,1445.3125,72.265625,1445.3125
138.752,72.265625,1445.3125,72.265625,1445.3125
138.88,72.265625,1445.3125,72.265625,1445.3125
139.008,52.734375,1054.6875,72.265625,1445.3125
139.136,54.6875,1093.75,72.265625,1445.3125
139.264,80.078125,1601.5625,72.265625,1445.3125
139.392,72.265625,1445.3125,72.265625,1445.3125
139.52,72.265625,1445.3125,72.265625,1445.3125
139.648,72.265625,1445.3125,72.265625,1445.3125
139.776,72.265625,1445.3125,72.265625,1445.3125
139.904,72.265625,1445.3125,72.265625,1445.3125
140.032,72.265625,1445.3125,72.265625,1445.3125
140.16,50.78125,1015.625,72.265625,1445.3125
140.288,50.78125,1015.625,72.265625,1445.3125
140.416,72.265625,1445.3125,54.6875,1093.75
140.544,72.265625,1445.3125,52.734375,1054.6875
140.672,50.78125,1015.625,54.6875,1093.75
140.8,54.6875,1093.75,54.6875,1093.75
140.928,52.734375,1054.6875,54.6875,1093.75
141.056,54.6875,1093.75,54.6875,1093.75
141.184,72.265625,1445.3125,72.265625,1445.3125
141.312,72.265625,1445.3125,72.265625,1445.3125
141.44,72.265625,1445.3125,72.265625,1445.3125
141.568,72.265625,1445.3125,72.265625,1445.3125
141.696,50.78125,1015.625,54.6875,1093.75
141.824,50.78125,1015.625,54.6875,1093.75
141.952,50.78125,1015.625,54.6875,1093.75
142.08,54.6875,1093.75,54.6875,1093.75
142.208,68.359375,1367.1875,58.59375,1171.875
142.336,68.359375,1367.1875,68.359375,1367.1875
142.464,58.59375,1171.875,68.359375,1367.1875
